Geostat_Mu_K,Geostat_Mu_Ss,Geostat_Rho,Phys_Perc_Betti0,Phys_Perc_Backbone,Phys_Perc_Tortuosity,Geostat_Corr_Ss
-6.096967108240039,-7.646753113577498,-0.5401567673154448,0.006218866798092,0.4521551482888788,1.0,24.53579647451813
-7.804932789514718,-9.788032166537668,-0.0536947333458004,67.5182368268854,0.0021392901785436,1.0448877805486283,32.11047440357597
-2.26037480679328,-4.271054188883237,0.8872514956702569,0.006218866798092,0.6278692296689697,1.114713216957606,3.453158979580873
-6.145727907732101,-7.286692898728196,-0.4176913183531896,0.006218866798092,0.4886723341272753,1.0,6.7952058552125045
-4.695843443832249,-8.8880055351867,-0.2795620920617701,0.006218866798092,0.5442690033022183,1.1072319201995011,4.008203102987821
-3.597944116917948,-5.210506096842838,-0.4076014494229253,0.006218866798092,0.4327771593460239,1.0,60.716258935612125
-6.389235359811657,-9.956689120276389,-0.727770475555374,0.0124377335961841,0.8776127014135484,1.0,52.184255092672345
-11.2061601643177,-4.408495154097216,0.4868552654526279,0.006218866798092,0.556072412484997,1.0,61.087558316155416
-2.722538552014006,-5.920428455599291,0.7341565923640907,0.006218866798092,0.5021734939459331,1.0,25.105772356221596
-5.073403021790163,-6.400038952071618,-0.3934989839283536,0.0124377335961841,0.401228848079303,1.2718204488778055,33.50250155120352
-5.215944425089306,-8.343532765563873,-0.4062126485838734,66.61028227436397,0.0021828222461303,1.032418952618454,14.78568630320042
-5.261624890236855,-7.167014788827261,-0.6825588844708883,0.0870641351732887,0.0706338890927295,1.0374064837905237,39.54034631515143
-3.2281892798813985,-6.942751649319208,0.3835307160041072,0.006218866798092,0.5662837917674641,1.1820448877805487,57.21804208666801
-4.8869834020019685,-4.955019200730914,0.3685725966924547,24.31576918053992,0.0199812190222697,1.0074812967581048,26.401891218392763
-10.126627503887692,-9.060827097616777,0.2068689234288745,66.14386726450707,0.0027114259239681,1.0249376558603491,32.31872556932703
-3.502636902318965,-7.927804227343174,0.172837389767716,0.0124377335961841,0.5387217741183201,1.201995012468828,16.40077035552105
-3.174037453429301,-5.390137919658269,0.2256724612161202,0.0497509343847364,0.5601146759037569,1.032418952618454,18.52423382665758
-2.660313571274738,-8.82580643251761,-0.1950146846808649,0.006218866798092,0.5032058258344164,1.087281795511222,16.353259751267174
-8.012621409720564,-9.398947751496976,0.1458144529752782,0.006218866798092,0.4522546501576482,1.0,68.57915444793522
-6.721576001533903,-8.554359505445973,-0.3590154050736374,0.006218866798092,0.5310041604218879,1.1620947630922691,33.307997066787294
-8.40302678562458,-7.701741153693709,0.0484287429442946,0.006218866798092,0.5781120764174352,1.144638403990025,56.52388501112442
-3.6530156608613424,-7.427018482204279,-0.7831879514316716,66.5045615387964,0.0027425202579585,1.0399002493765586,38.239797474588606
-11.97888748231393,-7.214281597760248,-0.7057213005251862,0.006218866798092,0.6032860492161118,1.0423940149625934,35.180405445258266
-4.441488804361774,-4.045437020098675,-0.9012962851006864,0.006218866798092,0.489934764087288,1.0498753117206985,34.71563263090953
-6.354061927768241,-6.7982199230155125,-0.5452642131326231,66.36774646923837,0.001965161908197,1.0299251870324189,8.561867440525548
-11.438333371883338,-5.82934842526463,0.5309105085061565,66.69112754273917,0.0022201354469188,1.0473815461346634,16.720669171747517
-10.8200390894277,-6.0429834650152845,-0.1582000141090284,0.006218866798092,0.4892880019402864,1.0773067331670825,62.53198519445937
-2.570715296259044,-8.571811429181142,-0.0612829192344686,0.006218866798092,0.5720300246889012,1.0,17.978661121556847
-6.3615423247967335,-7.749687967104535,0.5424310886407455,0.0124377335961841,0.4847917612452659,1.0049875311720695,30.265676097503807
-4.423518208040834,-5.55948348332117,-0.6150715506577207,0.006218866798092,0.4928327560151989,1.084788029925187,43.87119900204996
-7.12887061158377,-8.768478777231545,0.2390861580628844,0.006218866798092,0.5783421744889646,1.0,56.15222767961093
-2.016158122879137,-4.7864271697764345,0.0131958809203684,0.006218866798092,0.4888464623976219,1.0947630922693268,24.997501765514272
-10.417193483931978,-8.21629565869214,-0.7221020806167209,0.006218866798092,0.5535910846325582,1.0,36.4905067696995
-10.430934533666482,-4.803028003163204,0.0297534263321328,0.006218866798092,0.5069184893128774,1.0,9.849613146680449
-9.260033640251232,-7.252998694242087,-0.0987404881301147,0.006218866798092,0.6821039670151305,1.0,59.85509900297548
-10.061378091454625,-9.47056422722662,-0.6240675911643121,0.0186566003942761,0.396701513050292,1.0,54.43259129725363
-2.560883799791929,-6.329678683057876,-0.5988655975167221,0.0435320675866443,0.1070888862631451,1.0698254364089776,63.7698399941832
-8.351691198242339,-7.918404917058657,-0.3953790126148058,21.871754528889745,0.0115297790436626,1.0,38.294933626068605
-6.330776810579323,-6.377114656430123,0.211477288643475,0.006218866798092,0.5522975603385551,1.0423940149625934,47.22369710326936
-3.995938827897824,-8.357388589789693,-0.9505809891346244,0.006218866798092,0.6184227710026678,1.0,31.131668086573157
-8.770032759878283,-9.91835620163041,-0.7369051146599876,0.006218866798092,0.5438399014931499,1.0723192019950123,45.21724883505022
-5.152846196888951,-9.818291629584488,-0.7720787733246796,0.1554716699523012,0.8303493137480489,1.0,14.14344720758063
-10.45841592450812,-4.457995993479441,0.0657996137220693,0.006218866798092,0.592085870112748,1.0099750623441397,32.25446281643566
-2.591110701551248,-5.017785338315461,0.4843304635028327,63.102841400240045,0.0025994863216024,1.0448877805486283,41.621380037060725
-7.202246191172833,-4.488806439489867,-0.3050924843350662,0.124377335961841,0.2899049135266571,1.1321695760598505,61.1346540055296
-10.985164642721926,-7.271065978236798,-0.936589334339218,0.0124377335961841,0.3213723795250029,1.0,29.399542636058136
-3.549839474646056,-4.933220071504989,-0.8771482508060543,65.1737240440047,0.0026803315899776,1.0224438902743145,45.9409722281409
-11.032525566245983,-4.228430302657793,0.9018643221406328,0.006218866798092,0.4657433722427099,1.1346633416458851,21.49226697006149
-4.682694613853532,-4.662697103960684,-0.2877740450626684,0.006218866798092,0.4357186833415215,1.0,58.361913926691535
-3.616549013578833,-7.042941809370176,0.6160378550069339,0.006218866798092,0.4056318057723521,1.0,48.53831209222069
-6.959004437984013,-6.578345198174935,0.8934173264357432,65.85158052499673,0.003246248468604,1.0399002493765586,46.15634897161745
-7.842878890748368,-5.880376372482761,-0.7712263466086221,0.006218866798092,0.5824155322417149,1.1271820448877805,36.385493485222526
-3.647144792230586,-6.4167620302801724,0.9838358970485854,67.10779161821132,0.0025310787868234,1.032418952618454,44.56846019778061
-5.6461246624105375,-6.4801538717189375,-0.4371280837071103,0.006218866798092,0.6113519194532372,1.0024937655860349,2.271609890036642
-6.2489649416195,-5.549646683874988,-0.4908059346820819,0.0248754671923682,0.2854273294320309,1.032418952618454,69.94744079014525
-6.469659368160613,-8.879549267052164,-0.0669910305135603,0.006218866798092,0.521551482888788,1.059850374064838,54.16385400964829
-4.4372624279170685,-8.548290283836579,0.5284774043247962,66.75953507751818,0.002773614591949,1.0349127182044888,25.51276649172272
-3.546370905398218,-8.996453324937068,-0.6461139817273074,0.006218866798092,0.4655692439723634,1.0,6.619049391796754
-6.135086114837904,-6.258957896853899,-0.2674227990037281,0.006218866798092,0.5050466104066517,1.0798004987531171,22.55433724398544
-6.694994252472617,-5.851173480305807,-0.2179900029626732,0.006218866798092,0.5222977469045591,1.0349127182044888,51.57161200069443
-5.346445583272723,-7.311294378423858,-0.5446625693796112,65.59038811947687,0.0021268524449474,1.0349127182044888,53.48444943499791
-3.977182449015672,-4.14019657238828,-0.5569665529773533,0.006218866798092,0.5520114924658429,1.2668329177057356,66.34082893091491
-6.313082708532151,-4.099636843612714,-0.093226879172987,0.0186566003942761,0.4644995988830915,1.032418952618454,6.270472355574996
-7.605419466547924,-5.674582531757836,-0.2122244232758892,0.006218866798092,0.4398480108954546,1.0,5.197844752500861
-4.305104373919772,-4.381217551982672,0.2631356636278912,0.006218866798092,0.4424288406166628,1.0,5.741791417801575
-10.363839192604203,-9.319632250159838,-0.9705783333640646,0.006218866798092,0.6144986660530718,1.0,55.180697416885714
-6.051601059384826,-6.561403459074123,0.2974743721451041,0.006218866798092,0.5021237430115484,1.1571072319201996,39.61404704694142
-4.1858425439779765,-4.14979536253425,0.2513756120027666,0.0186566003942761,0.5959602241279593,1.1072319201995011,36.76598824093261
-10.61642766939372,-4.673357614295466,0.7602379897257077,42.28829422702595,0.0153606009912873,1.0024937655860349,27.78134167182119
-8.427681069048026,-7.456047923405234,0.1351601782753992,0.0186566003942761,0.2485805436533354,1.324189526184539,32.0807526601463
-10.483107957288269,-6.820757043043113,-0.5599527918699347,0.006218866798092,0.5950398318418417,1.0,52.0374357881942
-3.525238727570473,-5.841212916370272,0.4563284288776679,0.006218866798092,0.4632869198574635,1.0,56.009515437978685
-9.650416940837886,-4.1045213003698935,-0.2774672463854197,0.006218866798092,0.476968426813266,1.167082294264339,42.08207058582782
-11.562975579261485,-7.763214311371138,0.1709998203320761,0.0497509343847364,0.0655468560518902,1.1496259351620948,28.08235004295024
-3.7090504452491047,-6.126041843667119,-0.2239711465424675,0.006218866798092,0.5149781406832047,1.0149625935162094,33.04882713486662
-8.910628478336609,-7.002599140503971,0.0872164619042465,0.006218866798092,0.551818707595102,1.0,57.76358287366449
-11.087499056189786,-8.119525279321847,-0.1344703793970363,66.88391241348002,0.0030969956654498,1.0349127182044888,23.002361365906623
-8.590373385522392,-6.139686699565451,0.058764164419143,0.3358188070969707,0.8121653472304277,1.0,16.753864288211233
-8.549536193403705,-5.569164066500528,-0.91982249506927,19.30336254127773,0.5319369904416017,1.0374064837905237,49.996521225624605
-5.414796454993285,-9.41821261067871,-0.3483443476836478,0.006218866798092,0.5369929291484505,1.0,47.55338378726888
-9.362050316017692,-4.046418948371812,0.0535728218896063,0.0124377335961841,0.4314774161852227,1.114713216957606,4.232929892532804
-3.699657867232757,-4.053273040824765,-0.5861281736208368,0.006218866798092,0.4560419400376863,1.0,68.74945944187617
-8.805852458591847,-5.917187706602778,0.8859373858627027,0.006218866798092,0.3967823583186671,1.0,44.19563822095483
-4.477790623069936,-4.665987714642199,0.7067440404427114,0.006218866798092,0.8785579691668585,1.0,65.99672470883144
-3.3045539151873946,-4.916074279342337,0.0268650385873456,0.0559698011828284,0.5748098581476483,1.0174563591022443,55.88597925809098
-9.942080698261163,-9.157350890430353,-0.6558079747855732,56.69118973140715,0.0039738558839808,1.0149625935162094,18.896249636754987
-8.394039630059812,-4.216236747201835,0.4862301471229686,0.006218866798092,0.505537900883701,1.0,64.22014901535836
-11.090894268088563,-6.325889432879109,0.6507271569400581,0.006218866798092,0.5468000820890417,1.201995012468828,35.66913474091143
-8.87445177855345,-5.95326692853628,0.0928118005377625,67.03938408343231,0.0021703845125341,1.057356608478803,4.367432074379988
-3.942421251134885,-9.096650506835251,-0.5680559858404424,67.12022935180752,0.0018034713714466,1.0374064837905237,17.030260184609606
-5.162637387120602,-5.999615507734645,0.5284819082969137,0.006218866798092,0.548783900597633,1.4064837905236909,20.84423254490409
-4.092473553010105,-5.948444631068004,-0.5825092409118477,0.006218866798092,0.4998414188966486,1.0,69.74572789659746
-5.195409089345907,-7.906991699998437,0.309230360233252,0.006218866798092,0.4941573746431925,1.0773067331670825,30.93100228418153
-10.593407249444532,-7.282150701681493,0.8544061844614967,0.006218866798092,0.5677452254650157,1.0,6.189068046778376
-3.406363890928569,-7.935098134112709,-0.8695435688979639,0.006218866798092,0.5067132667085403,1.1321695760598505,52.1893965418972
-11.63816351447148,-7.167411189978643,0.6611116767737715,0.0124377335961841,0.5567627066995852,1.0,2.3142822518346144
-11.446491102679309,-5.80143528186238,-0.5942873354433746,67.79186696600145,0.0018096902382447,1.057356608478803,47.414296891774775
-5.6989098965188925,-5.759838984336386,-0.6432783861842861,0.006218866798092,0.5051212368082288,1.0,6.49599550969358
-3.030280460038595,-8.946162624570368,-0.5461972280091276,0.7960149501557827,0.0183270004539772,1.0049875311720695,42.69616501288368
-3.726751487064664,-5.143992441044566,0.5468851452728722,0.006218866798092,0.5475276895044185,1.2768079800498753,26.066771548737474
-10.33307976746052,-5.489182798953876,-0.6262342342120375,67.31301422254838,0.0030161503970746,1.032418952618454,55.27658455772412
-4.351618275024705,-4.279584275055692,0.5634762900990609,0.0124377335961841,0.3623733683248238,1.1920199501246882,61.87409870059879
-2.542495424007704,-8.487497067343634,-0.3085106916967052,0.0373132007885523,0.1508759273885112,1.0049875311720695,3.290641237543241
-2.353325733522997,-5.344910467844233,-0.9807062081882248,0.006218866798092,0.4326030310756774,1.0,33.94163973598244
-9.157418477366695,-4.418412019036682,0.7507062374971913,0.0248754671923682,0.360831089358897,1.0748129675810474,63.649725698438665
-8.292379320647346,-8.671990728353215,-0.8858971205514752,0.006218866798092,0.4979571022568267,1.0,64.88405524307942
-6.710957391714617,-7.172656109035026,-0.0684853776774543,0.0310943339904602,0.5629131659628982,1.0249376558603491,14.600472330598915
-4.951219866035989,-9.977240170225786,-0.0253566322138634,0.006218866798092,0.4876089079048016,1.0299251870324189,51.11321319744668
-3.794139709188467,-7.417399198196264,-0.0227900766064942,65.87645599218911,0.002636799522391,1.027431421446384,65.90280427210317
-7.657501377920441,-8.218434329428293,0.2168624077520289,0.006218866798092,0.505948346092375,1.0,1.2972590248635931
-7.55632821566062,-4.819099945959339,0.9260643439692549,0.006218866798092,0.5778757594791077,1.2394014962593516,34.588562741094016
-2.121521441097668,-7.88943560496633,0.4856835683205247,62.878962195508734,0.0028793353275166,1.0349127182044888,38.25777302005214
-7.296648336154698,-9.456105087072444,-0.4572615685869772,67.18863688658652,0.0025870485880062,1.027431421446384,10.400897090281092
-6.561187118327792,-8.883534973895557,-0.2504785128413013,0.006218866798092,0.5630002300980715,1.032418952618454,8.927985247745585
-5.279949482218095,-7.819715282667943,-0.0924847655644246,67.27570102175982,0.001896754373418,1.0374064837905237,52.34378648776321
-2.013568087791665,-9.080483144587182,-0.4614743952145494,0.006218866798092,0.5019744902083942,1.027431421446384,41.91030737161661
-10.859257198229455,-4.128926024258652,0.2437441645109892,28.27096846412647,0.1202977593422926,1.0024937655860349,12.802752978232247
-8.921412287320113,-9.274193228036491,0.1872170803884638,0.006218866798092,0.5036660219774752,1.0,26.3953092063554
-2.073699222694417,-8.616542447311726,-0.5062801883370933,37.13907251820573,0.012164103457068,1.0374064837905237,4.983354925016828
-6.181746733146657,-9.159049461087433,0.0027987343992885,0.006218866798092,0.528983028712508,1.0,56.9763929609178
-8.977512525402538,-8.389051406703938,0.1333437273553568,66.69112754273917,0.0030721201982574,1.027431421446384,16.254335955323363
-5.683741234753426,-9.601531339337956,-0.3949853807782625,66.44859173761357,0.0019029732402161,1.0299251870324189,7.232132318786676
-7.538769043785362,-8.355103786855137,0.8414663248711574,0.006218866798092,0.5018190185384419,1.0,53.98517549057848
-7.363680399980631,-7.307570100224291,-0.3657499371418466,0.006218866798092,0.6032425171485252,1.0,21.643245733662656
-9.378676270367448,-5.204917429280174,-0.7946165731471685,0.366913141087431,0.8091740723005454,1.0,63.18797806436921
-8.870064983696789,-6.672423407149762,0.3232829987719496,0.006218866798092,0.4729759143288909,1.0,28.01083597696879
-7.48774579130758,-4.451828440524904,-0.1922373579140959,0.006218866798092,0.5103513037854243,1.0,38.6157126663436
-4.317407814984244,-4.504306232444672,-0.0109827145536364,0.006218866798092,0.536078755729131,1.0,56.92582717315116
-7.939121672298733,-5.465200600827346,-0.1387237392528421,65.8080484574101,0.0024440146516501,1.0498753117206985,39.577028287927234
-2.1138739078539803,-5.88065804026621,0.151297019742058,0.006218866798092,0.5420488678552994,1.0,18.75369008465448
-5.85187083382681,-4.302750742361102,0.882741496614432,0.006218866798092,0.5103139905846357,1.1870324189526185,67.98598623191072
-11.09712318772628,-6.245589036165928,-0.1401783071620627,0.006218866798092,0.5112530394711475,1.1271820448877805,46.11619180491941
-6.081111148470654,-4.222232773766932,0.4289178387486729,0.0186566003942761,0.4378828489872575,1.0,18.736407123394315
-5.69559289655372,-4.3281922756241,0.759075956698003,0.006218866798092,0.4831251049433772,1.0,59.29049572965595
-10.370518916648177,-6.586159045330706,-0.3014961511196643,0.006218866798092,0.5009297205863148,1.0423940149625934,31.30587984708965
-11.748882573407064,-9.412898205744352,-0.6515276134109707,0.006218866798092,0.5704193381881953,1.366583541147132,25.91780251072475
-11.529843091190308,-7.630004568792743,-0.6295314833774672,0.006218866798092,0.4924409674069191,1.1246882793017456,36.479214872439066
-10.127565159602836,-7.325466066263962,-0.1945398712970147,0.006218866798092,0.5057182480208456,1.0623441396508728,60.75087145379986
-7.182413794933277,-5.474563788776162,-0.3842581370568677,0.006218866798092,0.4880317908470718,1.0,45.29404084071642
-5.894218492535813,-6.7988662878025705,-0.6837755959714027,0.006218866798092,0.500270520705717,1.057356608478803,10.885398066576387
-4.515324858076708,-6.072937383966293,0.5902611507135638,66.29933893445936,0.0031280899994403,1.0249376558603491,4.16087839022825
-4.735633872886013,-8.770667078900896,-0.854183465845023,0.0124377335961841,0.5006312149800063,1.144638403990025,1.234440105884419
-3.2591716237538524,-4.079165079183351,-0.7314569343839714,0.006218866798092,0.5634044564399475,1.032418952618454,50.62329003211177
-2.7141763713621216,-8.785166311796527,0.6457710526580893,0.006218866798092,0.5600151740349874,1.0972568578553616,25.2439634931984
-11.67830316088217,-8.818486816532989,0.6927069158388168,0.006218866798092,0.4983177965311161,1.0,44.38953362391121
-11.02835202123943,-9.444518003727303,0.6129930539997961,0.0870641351732887,0.0442596750020211,1.0374064837905237,42.62249222684332
-4.989230173691452,-6.119450669599998,-0.6879983169704708,67.49336135969304,0.0037624144128456,1.0423940149625934,5.817571420382427
-5.869343469817277,-4.435138642548376,-0.2940054616889476,66.08789746332424,0.0027363013911605,1.0149625935162094,68.42249620287616
-9.43777951737157,-5.943143445433703,-0.1841300679333922,67.23838782097125,0.0024937655860349,1.0498753117206985,61.35371967183537
-6.745231748624104,-9.044307964958438,-0.4358501659118319,0.006218866798092,0.5006934036479873,1.174563591022444,11.155538683018824
-10.340318936932464,-9.548555368416624,0.4609874705396886,66.25580686687272,0.0029477428622956,1.0224438902743145,10.825973085225828
-6.750548554955452,-8.544728121922866,-0.4055770970455381,0.006218866798092,0.4052773303648609,1.0,62.23139308253374
-3.808024511527004,-8.088654122425137,-0.5468683631700313,0.006218866798092,0.5670984633180142,1.2743142144638404,67.38078277377804
-3.2428771677216623,-9.874349589831995,0.121647769647871,0.006218866798092,0.5003700225744865,1.0,26.648353854609645
-3.535045377183817,-6.960068008747443,-0.4820762289509451,0.006218866798092,0.4778141926978066,1.0,13.071924677623755
-9.13048558894549,-7.7437621316723,0.6090378034095558,0.0559698011828284,0.3303026722470631,1.0,63.58157285945419
-4.464805696420145,-7.265198850536102,0.2848547540140473,0.006218866798092,0.5348163257691183,1.0,57.18357065879382
-2.2468943850250724,-5.612599988967098,-0.2985629268750304,0.006218866798092,0.5000528603677837,1.0,20.780926389883472
-3.704354106994249,-5.438845821427263,-0.2639326353719636,0.006218866798092,0.5842625356807483,1.0523690773067331,57.89281462924637
-3.353554314021059,-8.243906453114736,-0.922139761860326,0.006218866798092,0.5765822351851045,1.0099750623441397,24.17004459110976
-6.716875209567062,-5.786218891919563,-0.6050856264220337,0.006218866798092,0.4968998949011511,1.1072319201995011,56.88175193544279
-3.125939821940824,-9.935597463403733,-0.9825420643081249,0.006218866798092,0.4539834951275178,1.0,3.8116081970450457
-4.208250526544838,-9.114502532617951,0.6944870867844917,0.006218866798092,0.5170987742613541,1.0,40.38999734152278
-3.810068532453302,-7.114270253451087,0.6085856134699987,0.3358188070969707,0.8209090739485451,1.0,37.17970012136785
-5.110944654880838,-5.6736720562415135,-0.9979249888311936,0.006218866798092,0.4744497857600388,1.167082294264339,13.185401656297632
-7.561986274179642,-9.00715611175678,-0.3905162093561296,0.0124377335961841,0.4945118500506837,1.0498753117206985,43.848855396862966
-4.566941534263596,-4.824694151432781,0.8029825778011188,66.4299351372193,0.002568391987612,1.032418952618454,51.13568532604744
-3.893971659953914,-6.73988205944387,0.6936010934673953,0.006218866798092,0.4465706059041921,1.0,43.53495421371807
-9.140130513552528,-9.787471481910751,-0.9795622187874656,66.69734640953726,0.002842022126728,1.0249376558603491,58.311383866641386
-3.6777868945342416,-4.008960744309247,-0.6997295715523861,0.006218866798092,0.5694865081684816,1.0,7.103512343658481
-10.4265777448012,-9.73176458273968,0.1826404869410605,67.58042549486633,0.0023756071168711,1.054862842892768,68.3196344936592
-7.537881175526226,-6.133088810711097,0.2953180456095559,0.006218866798092,0.5424468753303773,1.0922693266832917,56.72970908548091
-7.029916622246348,-5.833186544299523,0.7944496668016292,0.006218866798092,0.5731556395793559,1.0,61.85098803546551
-4.495398947902673,-4.622736680386323,0.6146495305079709,0.006218866798092,0.5658111578908092,1.0,65.92470822262399
-10.842347802236535,-6.877944400779324,-0.0267201506047826,0.0124377335961841,0.4489773073550537,1.201995012468828,11.30884598114118
-3.1114303524710127,-4.455430914537058,-0.1874030886086269,0.006218866798092,0.5001150490357648,1.2119700748129676,51.09763739254801
-9.01611743502579,-4.184631113109717,-0.7214242633022817,0.006218866798092,0.5315016697657353,1.0,45.360540758255546
-2.0284498956280093,-6.080616851867791,-0.8061176120877169,0.006218866798092,0.5538211827040876,1.0249376558603491,35.85826831794629
-5.56927877633472,-8.59318733178553,-0.697093151766827,0.006218866798092,0.5902699610077051,1.0,16.297168889604883
-6.270333435950452,-7.835033929977309,-0.5211571170550479,123.64350967966617,0.0022263543137169,1.259351620947631,13.085599008948485
-6.22568196107917,-4.224715592857528,-0.2792492686068569,0.006218866798092,0.5139022767271347,1.119700748129676,34.854827964618025
-5.703391134621654,-4.550978822633942,-0.1495180018052234,67.86027450078048,0.0023942637172654,1.027431421446384,66.47004397750277
-4.349677620447329,-4.083394052432111,-0.8864083234219259,66.93988221466284,0.0023880448504673,1.0149625935162094,12.246972789573512
-3.300892220947409,-8.697615913629505,-0.4005788715263794,0.006218866798092,0.5488771835996045,1.114713216957606,57.589850379185
-2.698931356024662,-4.510968985949575,-0.9185105879456612,0.006218866798092,0.5127890995702763,1.0,33.45689528223883
-11.323743015516014,-9.077837229523167,-0.4962115684710491,0.006218866798092,0.4052524548976685,1.0,24.41414806369567
-5.754345691455572,-7.170806934818295,-0.1287879854886533,65.45979191671694,0.0022947618484959,1.0423940149625934,25.05866936700692
-5.837110051119405,-6.71176852249404,-0.4913546246852193,0.0310943339904602,0.2299861319270402,1.3615960099750624,16.38922269741433
-10.99373822535512,-9.916666122937276,0.1375198878431447,11.859378983961545,0.0178481477105241,1.0124688279301746,12.521438751245192
-5.633563237031746,-7.580123802606211,0.7935549794189984,0.006218866798092,0.50831151547565,1.139650872817955,67.74642484728238
-10.033488978950835,-4.20656853165277,0.4242388803910513,0.006218866798092,0.8335769056162586,1.0,4.963400011769391
-8.155995830058561,-8.391751497680929,0.7149510586663883,66.03814652893949,0.0028482409935261,1.0249376558603491,14.306518128708168
-8.533636167285072,-8.872452951304842,-0.4413302352934202,0.006218866798092,0.5038899011822066,1.0,15.249967405344403
-10.875055460074249,-8.49490581118486,-0.2005582319953405,66.10655406371852,0.0028358032599299,1.0349127182044888,6.418655591938581
-2.685772806970867,-7.12713753185303,-0.8785003358309426,66.08789746332424,0.0026554561227853,1.0399002493765586,66.96796885176728
-7.935601174600771,-8.348534381513607,-0.4026277221977551,67.10157275141323,0.0026803315899776,1.0448877805486283,61.41951295282502
-7.230897126442294,-4.850972909312818,0.943889678720069,0.006218866798092,0.493311608758652,1.0,69.02526390467247
-11.439913231776863,-5.869646988121686,0.3601985646998948,0.006218866798092,0.5492192212734995,1.0523690773067331,13.5602991494493
-4.588344993128565,-8.14330468210947,-0.948077057954234,0.006218866798092,0.4278082847743484,1.0,33.17856852404831
