idx,Geostat_Mu_K,Geostat_Mu_Ss,Geostat_Rho,Model_Type,Phys_Perc_Backbone,Phys_Perc_Betti0,Phys_Perc_ClusterSize,Phys_Info_Entropy,Phys_Info_Div,Phys_Morph_Lacunarity,Phys_Morph_Perimeter,Target_K_eff,Target_LogTau_q,Target_LogTau_h,DPL_a1,DPL_a2,DPL_b0
2678,-7.513647174134471,-8.998277555062323,-0.5136414854554603,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0010634813899989416,0.9153293785904337,1.7462716474059954,8.228664935916646,4.925385857519449,-0.0010634813899989416
2679,-8.348757371351592,-8.2427744854146,-0.325447554435384,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0016476103333807988,1.0694238285347588,1.7137395736318854,11.733398708607677,9.095680116408856,-0.0016476103333807988
2680,-10.10236814592538,-8.330690569513068,-0.8256459042772705,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0005861291383498974,0.9862653799754799,1.7025073495713328,9.68869712915932,6.226039259217163,-0.0005861291383498974
2681,-5.7240939140408145,-6.776548352752895,0.8868139975664708,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.010342828728106613,0.972898905294786,1.72305686032775,9.395045880186512,6.044586697428649,-0.010342828728106613
2682,-6.183658542876744,-9.205557925780832,-0.7228647718049775,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.003126125679035856,0.8542246174482495,1.5244618304281095,7.1486595971752385,3.691840412829606,-0.003126125679035856
2683,-8.895525838719205,-7.27748191436503,0.3612441759589031,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002092016131934523,1.0210441339336223,1.7136226447073555,10.496490908170069,9.58184916726858,-0.002092016131934523
2684,-10.888559358659998,-7.687556585531468,-0.48300671474825896,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008030149984501782,0.9867139740963365,1.7499463486811688,9.69871000803475,6.465893097428622,-0.0008030149984501782
2685,-4.299039853557351,-8.276796165161985,0.7866462093412969,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01429964203814587,0.7562656886787598,1.6693718563992441,5.7051318884625095,2.6737172874272646,-0.01429964203814587
2686,-4.995111896042388,-9.24023466196984,0.14997169346653982,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00834229759345922,-0.4560775071373484,0.5930493911733004,0.3498827190141632,-0.7164462377687564,-0.00834229759345922
2687,-2.6275839467842648,-9.30836451592867,0.2138165511811232,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.10467422979603538,0.1337721685301368,0.29977358834033613,1.3607306540592277,0.15657149915950383,-0.10467422979603538
2688,-7.053544692242306,-8.71086742977777,0.26790716292715944,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.008825518078435242,0.7576695019860908,1.1666404540176607,5.723602991377089,2.330380711290144,-0.008825518078435242
2689,-3.850347347126897,-4.202731907148024,-0.3645692224233731,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0988666328363252,0.8950210765809801,1.5720935785447985,7.852737435079056,4.4176270092777745,-0.0988666328363252
2690,-6.401699144756774,-4.7080572027956045,-0.051408044867696456,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0998588399732485,0.9862745933051632,1.7405159671169128,9.688902671968256,6.793848030301584,-0.0998588399732485
2691,-10.837392714647418,-8.84773226743457,0.13709467116054075,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0001241588236779194,0.9273653381144303,1.5673898336299115,8.45990211568901,4.704499711745027,-0.0001241588236779194
2692,-3.360657828510302,-7.628241566060447,0.718838408549743,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.12334629415046,0.0217233264478668,0.6688363654298253,1.0512919197912411,-0.08842422343695194,-0.12334629415046
2693,-5.14919795048315,-4.613769924475424,-0.27739292029179463,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.033501249155052946,0.9644026329710187,1.66631789935019,9.213033131817747,5.879553370449697,-0.033501249155052946
2694,-9.529531600025113,-9.367285721882244,-0.24200739157881268,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00031488695805525883,0.9877357392148249,1.7192319362527846,9.721555037259195,7.253878925674268,-0.00031488695805525883
2695,-11.061277762065838,-7.356343038401702,0.4436152481970175,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0001781814013381241,1.0546845121492492,1.6694626258983352,11.341866005209454,11.908047551966792,-0.0001781814013381241
2696,-2.4128426799772473,-4.7362164522579215,0.8079691093069341,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-1.2938593747845184,0.3557478717640814,0.9232848244385123,2.2685474717321417,0.5320333240199231,-1.2938593747845184
2697,-10.619876043625451,-7.386769880668095,0.36357115815597063,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0006697980048163103,1.0627498205747286,1.7327373939340387,11.554464446378383,8.616577022030658,-0.0006697980048163103
2698,-6.828487405392579,-9.723999381114835,-0.33238483641447614,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0031798260125879283,0.8652585519933069,1.4177671422458835,7.332609412978529,4.267742013703388,-0.0031798260125879283
2699,-4.599288788193595,-6.269438953566917,0.969063543791993,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.07288454090508406,0.6948838196214434,2.280573054067861,4.953176680707745,2.2748390388151867,-0.07288454090508406
2700,-10.288668921743989,-9.640676777890263,0.6704755033154599,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0002421519358336122,1.009430603351111,1.7322223780810162,10.219522480763892,7.606089165827247,-0.0002421519358336122
2701,-11.308148301979903,-9.180697067204495,0.7464856256280623,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0005832168646748143,1.0389178048544205,1.7769516496931554,10.937493422409897,9.964100753445738,-0.0005832168646748143
2702,-7.241250268561558,-6.507096317857442,-0.5897019394294691,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008600510596680839,1.0547002947474309,1.748962162575194,11.342278184902874,8.763364107678681,-0.0008600510596680839
2703,-3.4342825468898504,-4.304557862227168,0.32523020778952816,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.38878814859320604,0.9689305860885474,1.7531534628481173,9.309590670498357,6.186144358412096,-0.38878814859320604
2704,-5.555044854220243,-9.278917798109315,-0.6290184176366111,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.014397613767268306,-0.9528652908578812,0.5350650377269994,0.11146402182577297,-0.6237986714103165,-0.014397613767268306
2705,-8.329115952310547,-9.817016255822814,0.7391690573430836,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001413290716148983,1.0248788864762726,1.759221764325633,10.58958367833811,9.673823362799958,-0.001413290716148983
2706,-6.609264189624543,-6.844500565099066,0.2607214444644179,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.013654001544998101,0.9979773937190125,1.7311949778468925,9.953536049757055,8.571891297471797,-0.013654001544998101
2707,-4.2771629967596585,-4.9652335252693565,-0.5104711158299513,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.07007037390817511,0.9451194075464617,1.8388387585054713,8.812911472082265,5.772594283840998,-0.07007037390817511
2708,-3.6584113805974585,-7.441821530495908,0.5903180613301664,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.1743866677647846,0.8625701717690563,0.8605772236051276,7.287359115769036,2.9676916786371366,-0.1743866677647846
2709,-2.6801649558087934,-5.106232553892169,0.8824489399531603,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.10142240277225194,0.9090337632953618,1.6675263297825837,8.11024106737074,4.5100678966648955,-0.10142240277225194
2710,-9.356582562939717,-7.25564234069179,-0.6419943268044019,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00046373749740522376,1.095991169593666,1.6893226075635497,12.473581517486833,14.058039191422957,-0.00046373749740522376
2711,-6.996235602275425,-5.085275884445964,-0.15198268336647736,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.010757765416645988,0.9662217920618916,1.7266840710376117,9.25170533365985,8.330460442864329,-0.010757765416645988
2712,-11.310285804551716,-7.119553900656729,0.9576384995976732,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0017147017442485574,1.0420039042938678,1.7464379317687782,11.015492123900172,9.494727268356554,-0.0017147017442485574
2713,-4.030862568165805,-9.351109219098444,0.98650395969786,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.040003272648360955,0.4914111106336904,0.9543082585005441,3.1003527578647563,0.9237196608088432,-0.040003272648360955
2714,-7.888730705902554,-9.944945229234238,0.2602727368675577,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.000825806525765414,0.9510677525263075,1.7360423897378061,8.934448555813937,5.578281149523218,-0.000825806525765414
2715,-8.456274982529797,-4.784797956029722,0.8933850442972588,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.04714372840147226,0.9921394960339238,1.9855847375997102,9.820633325694482,6.9134798335044945,-0.04714372840147226
2716,-9.791473875743842,-9.523494041999976,-0.6758914085890159,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00037394557448132816,1.0267215185256355,1.7203498445843421,10.634608794053085,8.762300534587252,-0.00037394557448132816
2717,-6.869489433549842,-8.392716988963045,0.11790790471529244,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0006833991065750161,0.9709259023171062,1.6787165352457032,9.352460923812151,7.130581478172202,-0.0006833991065750161
2718,-9.834853368329018,-7.854225612958953,-0.08573983189232526,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007746583567389383,1.0299838184132402,1.7477101149946035,10.714793817287655,9.07156625827944,-0.0007746583567389383
2719,-5.715746538064369,-6.694696688161,0.39506412193359974,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0409541172565864,0.8712263005690958,2.321435938674571,7.434064084624868,4.025432139457058,-0.0409541172565864
2720,-10.642205326517626,-5.651680785968108,0.5404265233424252,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00137644830374713,1.1110508398403935,1.7341446096070503,12.91370436538677,13.721740604118082,-0.00137644830374713
2721,-7.805388106496218,-7.052960270655617,0.9280627447695111,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0013658381791062273,0.9819869298089158,1.7716629101154904,9.593717585704677,6.779595894073993,-0.0013658381791062273
2722,-10.283439265683622,-4.136036732966332,0.26549450824916265,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0014442452448173136,1.4462999067861975,1.9065357536207403,27.944729288117486,79.11363578351455,-0.0014442452448173136
2723,-10.334738078446204,-9.96180449302941,0.3225571832031908,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-3.727771894137999e-05,0.7667955046095993,1.4760180293528153,5.845147900038891,1.7899482837014216,-3.727771894137999e-05
2724,-11.13363836561212,-6.153227433252497,0.9364515099562509,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002664630713987919,1.1929991732176486,1.8238766070658257,15.595495338524168,18.74339355042354,-0.002664630713987919
2725,-6.220635107381882,-8.089106198935184,-0.7733434487229395,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.003068309443652453,0.9817534255121604,1.7277619432393765,9.58856078024347,5.947449184884887,-0.003068309443652453
2726,-8.766868336080172,-8.73732722431352,0.010344625253551953,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0012063876838060152,0.9348440820227051,1.8305527976164224,8.606846985011144,5.355675613700645,-0.0012063876838060152
2727,-11.714919217938881,-4.158456205649002,-0.09169156744541607,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007490464110908439,1.3767632429223107,1.825265767786355,23.810210939350238,1.8937151149668645,-0.0007490464110908439
2728,-9.610035573245264,-9.794755595618295,-0.5191646925105298,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0003171072546526831,0.9973015118403133,1.7381118707947525,9.938057652530604,8.267302794369932,-0.0003171072546526831
2729,-4.797133110490755,-4.071916318018331,0.4772176798520711,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.059965193438582205,1.0908876503010592,1.7781484921024882,12.32785876750199,10.161882878808106,-0.059965193438582205
2730,-6.266435440483772,-4.76680954655456,0.16188136404615738,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.016747118676234168,0.9543888550360509,1.497320528767989,9.003033269741605,5.429211741213638,-0.016747118676234168
2731,-4.657025274751476,-7.366533477938685,0.9668340187807156,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.021575824865482367,0.8458317041686839,2.217869335147125,7.011835262999872,3.6503548176007987,-0.021575824865482367
2732,-4.850543364522206,-7.44981902542974,-0.5322216486326595,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.007292819372142707,0.9975854180230824,1.52560278059689,9.944556465101103,6.53244872724846,-0.007292819372142707
2733,-4.009528634888914,-4.000037153512796,0.5245908132977155,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.33275233799635756,1.056076161977319,1.7423082503887097,11.378268083707912,8.308015276231504,-0.33275233799635756
2734,-11.510758100386154,-5.589550050472959,-0.9102132466446814,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0005181081929851005,1.1026456205288722,1.5533706920146764,12.666178979326494,21.74105711436839,-0.0005181081929851005
2735,-2.852013549418025,-8.339345761409866,-0.6333690415738138,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.06699594659775049,0.6890762074227634,0.7432578074394983,4.887381126874183,0.6451895662224774,-0.06699594659775049
2736,-2.5177738469749382,-5.65793896129387,-0.7581902057906249,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.12355487227815622,0.8202804426570944,1.5265002880727716,6.611202240097438,3.0151625940504423,-0.12355487227815622
2737,-8.062696382637117,-5.962928367658144,0.5639098872458084,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.006162836300147283,1.023721967841872,1.7252237200501905,10.56141158876572,9.211598291614546,-0.006162836300147283
2738,-5.489606589392633,-6.980541195129149,-0.25627451736910567,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.010988153543618123,0.9677023266938742,1.7122657127064567,9.283298745515307,5.653501343656827,-0.010988153543618123
2739,-9.591857412141964,-6.720841101312639,0.09190264734043407,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002160988877186384,1.2152785466718006,1.710555899161564,16.416423479387717,21.539843965650732,-0.002160988877186384
2740,-2.1406910133924946,-8.593417512243793,0.026547408951188567,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.24952662316020047,-0.14190853659073085,0.14317532141226874,0.7212593620569923,0.061938702064284236,-0.24952662316020047
2741,-4.825096086568974,-9.035863670079731,-0.8960403616158737,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.02789603210277477,-0.24214619202024587,0.6251713443877799,0.5726032490830667,-0.24982740441780618,-0.02789603210277477
2742,-10.301220622354377,-7.975792113638704,0.816900507604611,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007135474514240242,0.975204870546356,1.6962627673327597,9.445063249426447,6.2951864213478155,-0.0007135474514240242
2743,-5.093333938179786,-7.159288267441321,0.5493391356165118,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.025404115468994883,1.0519874164107248,1.4396198328917769,11.271647963446314,6.32961887449317,-0.025404115468994883
2744,-4.737783735855936,-9.206384352899965,0.8601982519939029,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002950908347625093,0.6426768489775578,1.5320850408009838,4.392146817618873,1.2251395689520803,-0.002950908347625093
2745,-9.875954434310744,-6.289164241642331,0.014429186830661855,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00036449149179374374,1.1916635995414786,1.7139629099140383,15.547608617887452,25.651009273159413,-0.00036449149179374374
2746,-3.3465709036659703,-5.277957294209931,-0.43739077794036674,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.05260120555339877,0.7820470436158165,1.2274740167465554,6.054064499964206,2.686990568945585,-0.05260120555339877
2747,-4.90209694415715,-8.851088284111736,-0.21175174255251927,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.008001099066340561,0.7526446635307262,1.3878090654174595,5.65776185802644,2.5708903250896524,-0.008001099066340561
2748,-2.1740506921228313,-7.468370853810837,-0.15391676114448105,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.3226765757314219,0.04121503744437539,0.43160576520881155,1.0995501381385526,0.16686951969017078,-0.3226765757314219
2749,-9.097521863908355,-9.580362568039373,-0.558437453640069,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0006099857828483,0.9854244287990221,1.7447868020456971,9.669954459818543,7.367054166212009,-0.0006099857828483
2750,-6.637620628303617,-4.587655382820321,-0.04314231949154512,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.13880111772576906,1.1219006503491973,1.7603738397468056,13.240386121175307,11.81374428655521,-0.13880111772576906
2751,-5.34394452595019,-7.037850150881611,0.8128051093624622,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0123196565214802,0.9501763227418405,1.7103990507821267,8.916128578007092,5.576013796724171,-0.0123196565214802
2752,-10.035767167325304,-4.962175904964967,-0.962355501887678,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002838307953728668,1.119713062002472,1.7344037330136872,13.173860551038025,15.301665213392205,-0.002838307953728668
2753,-8.151694655380693,-7.3172433620087185,0.6960009567036796,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.003997959459105674,0.9805274006595635,1.7585915001454533,9.561530190579708,6.928017916619859,-0.003997959459105674
2754,-3.2019459119061526,-7.690832980330303,-0.2526386469096019,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.03537198654629037,0.5043170733093748,0.9472294295109293,3.1938688102677326,0.9350996823746498,-0.03537198654629037
2755,-3.498902137588061,-6.1168953118538605,-0.31674172641116516,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.013821139069949208,0.9331822634348064,1.5830375868423474,8.573975998455069,5.956280305139429,-0.013821139069949208
2756,-8.434130220732488,-4.877315526373232,-0.8733343316552058,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00599155101042946,1.0828641267139083,1.750278456106696,12.102194452980523,13.317179462916453,-0.00599155101042946
2757,-2.4257274084247005,-7.769803512991363,-0.1700657639433515,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.09371736949460084,0.8727280755007109,1.4813349462531833,7.459815312601776,3.6491541438764012,-0.09371736949460084
2758,-4.779800558821935,-7.875760768357442,0.4932195006098061,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.006281607983657514,0.9479279149373849,1.5799458493731455,8.870087723370128,5.918157489956558,-0.006281607983657514
2759,-4.811184746610702,-7.569172073633366,0.48527244502465505,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.009785507107369354,0.8250591036651289,1.424284007697959,6.684348794959972,3.4758108185732715,-0.009785507107369354
2760,-7.603476892382341,-5.410992286795487,0.22138430966743816,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.011640955828145458,1.0013978608693586,1.6922426641413926,10.03223879156189,6.588728991416184,-0.011640955828145458
2761,-7.195389947738034,-8.051938608865814,0.8007319091634453,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007120305635059851,0.9466431469689777,1.614392266551786,8.843886227982978,5.368724298179927,-0.0007120305635059851
2762,-6.787546505084634,-6.477971909682365,-0.5170272336102921,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002720039681546029,0.9913227672972171,1.7298553038233992,9.802182121252411,6.53151155585807,-0.002720039681546029
2763,-2.5313758790908256,-6.875481411702716,-0.9381831817163493,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.08223545611425453,0.5342072881533195,1.1224166241314233,3.4214270778692515,0.9844517747221033,-0.08223545611425453
2764,-9.330898822584544,-5.798156281662969,-0.8110890466352683,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0009446182609042168,1.1599357927712,1.7005387520803845,14.452260889566874,21.549648101779532,-0.0009446182609042168
2765,-8.994341321812144,-7.799120210030783,-0.8524876770142937,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.000968526567542695,1.0602248566600612,1.7251199630294494,11.487482337814612,8.087941324135715,-0.000968526567542695
2766,-3.8364168532203724,-9.627151940953194,0.05645861641580807,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.3911396847159532,0.2586763828602634,0.16164835341515615,1.8141633242948079,0.3444174442842853,-0.3911396847159532
2767,-7.589518746062285,-6.838075062964552,0.8574083608683645,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0018413144888651401,0.9262211793790511,1.6199260638578958,8.437643643373583,5.342055273986933,-0.0018413144888651401
2768,-3.553309846466238,-7.218065723824888,0.05081878091413228,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.03853341682190182,0.9800903895648074,1.6326855355627912,9.55191368993552,7.098064985888176,-0.03853341682190182
2769,-3.9247903776298774,-9.527078400166987,0.31920280911308674,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.038796860699358726,0.6578759407066412,1.5267688595448827,4.548581081513005,1.716583298510231,-0.038796860699358726
2770,-8.869325931261994,-4.076776001242024,-0.8666029625840919,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.006941235527324772,1.57699348848621,1.8968340931785905,37.756652990921744,66.02857243013037,-0.006941235527324772
2771,-9.437111185638795,-6.774163754162558,-0.37762146427140764,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0012329992706817824,1.1319427815443024,1.7271556607960388,13.550108774151235,12.245301652297861,-0.0012329992706817824
2772,-5.368208906161172,-7.299817942639872,0.6030895042173845,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0482219821165389,0.7422497645659087,1.3345108262750645,5.523950326320397,2.3361010203691954,-0.0482219821165389
2773,-10.354847499764656,-4.795840824262711,0.7039090600047802,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001185025217929862,1.490188751006344,1.9142064636642164,30.916388139522542,117.27378307880242,-0.001185025217929862
2774,-9.27250579013646,-9.670839637945003,0.18767931809389093,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0005065494247814215,0.9716844340659515,1.7292753204226454,9.368810054871611,6.265260460132961,-0.0005065494247814215
2775,-4.010959790901882,-4.71466084264041,-0.51647143299517,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.09466827349454073,1.035890685250068,1.7335512438975715,10.861521976240134,8.810550813248721,-0.09466827349454073
2776,-10.364512905876266,-9.463286957714237,0.4485340062656844,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-3.661696229067518e-05,0.7057788548330799,1.4566841490740252,5.079007508138627,1.5954964525053759,-3.661696229067518e-05
2777,-10.84044562613774,-5.15044572832203,0.4535895941104493,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0011059942734728031,1.359253997791761,1.8022600919300378,22.86935930302429,68.53833226500345,-0.0011059942734728031
2778,-8.903739088805088,-4.275547943979898,-0.5653920627545037,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.011327267106911227,1.717755762525761,2.011873534379289,52.21024876944195,345.2187960784277,-0.011327267106911227
2779,-4.88451028930977,-5.6056883259936345,-0.03000111994873067,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.020167810603645548,0.9296699438295657,1.7303911108475454,8.504914339931798,5.211263785784283,-0.020167810603645548
2780,-6.538926922886507,-7.08720281452579,-0.7961163402478609,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0038386403216939795,0.9845569285554333,1.7223759684672761,9.650658070844978,7.815305948367885,-0.0038386403216939795
2781,-2.5924037525105987,-5.364815371805229,0.43025957032894957,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.23421028097439464,-11.99956592252068,0.2014954494492848,-0.12232029060454497,-1.0161456567163365,-0.23421028097439464
2782,-5.191445662398703,-5.452347351462016,0.5771886787647893,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.15628976208346423,0.9810760992953219,1.8002738770105915,9.573618104201971,6.406277084105286,-0.15628976208346423
2783,-6.684290356724372,-8.601349854199052,-0.7142797329046087,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0056430097589599245,0.916403439456565,1.647302306147734,8.249040568537922,4.862146872755066,-0.0056430097589599245
2784,-5.616447411614586,-4.466434554733438,-0.17561830602995898,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.02335506715049727,0.9711291014206528,1.6571402479501725,9.356837807262437,7.686348413932156,-0.02335506715049727
2785,-3.3174831655322112,-7.45148865942387,0.551711645932353,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.11624563729566474,0.8874453710626904,1.6149384487398168,7.7169443975179925,4.271163810058927,-0.11624563729566474
2786,-3.7307303813783808,-9.521959025209355,-0.6912718733612304,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.2512637005553968,-0.4979503337620153,-0.1849129087885191,0.3177237401091826,0.010489847355243985,-0.2512637005553968
2787,-10.469088606412878,-4.806517988758662,0.4971458791239143,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008734729917740136,1.343650357289457,1.8841641006797414,22.062278233217757,39.105224821167255,-0.0008734729917740136
2788,-9.570035605788132,-4.824024821962938,-0.024873621053929096,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005964874012656395,1.045180896900718,1.7526089305990358,11.096369166434918,9.53291731011401,-0.005964874012656395
2789,-4.992020479967663,-9.230158297375722,-0.21864130051828923,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01184032124241615,0.8274804732366545,1.4520238161427332,6.72172086207806,3.4356946402122768,-0.01184032124241615
2790,-8.692990747341266,-7.551643453549291,0.7427601976533946,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008972819237659896,0.912263744390281,1.947592500086762,8.170784274634048,5.151153061696302,-0.0008972819237659896
2791,-8.900393495034896,-9.484056180997277,-0.9363856438914476,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.000386176123284491,0.9712974349396482,1.736705863745863,9.360465241618805,6.520101478396814,-0.000386176123284491
2792,-7.154753086999236,-6.2619348925090295,0.23174508333181976,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00836191278256533,0.9987992735686628,1.7457230716352827,9.972390436883549,8.54408377827333,-0.00836191278256533
2793,-8.530182576326098,-9.246258150118912,-0.6533195487760969,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007812422027433402,1.0065229861187621,1.7952552665037425,10.151330936019946,8.01735563116443,-0.0007812422027433402
2794,-3.0929351378564895,-4.550798730791396,-0.7537983763598707,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.07231743078948084,0.9151457303510965,1.624376731494721,8.225186051375143,5.182587752283173,-0.07231743078948084
2795,-10.884928350732903,-4.965914516230685,0.1220897436020838,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008151484681087971,1.485426898194853,1.9123356067097663,30.579254836095867,63.16469041577011,-0.0008151484681087971
2796,-2.151131000924824,-9.886199431731475,-0.43399282422438257,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.18915774940073263,0.1858577198029677,0.2038502887708653,1.534114305806296,0.24758519383054123,-0.18915774940073263
